SHIPMT_ID,ORIG_STATE,ORIG_MA,ORIG_CFS_AREA,DEST_STATE,DEST_MA,DEST_CFS_AREA,NAICS,QUARTER,SCTG,MODE,SHIPMT_VALUE,SHIPMT_WGHT,SHIPMT_DIST_GC,SHIPMT_DIST_ROUTED,TEMP_CNTL_YN,EXPORT_YN,EXPORT_CNTRY,HAZMAT,WGT_FACTOR
0041431,18,294,18-294,19,99999,19-99999,4231,4,40,14,1212,39,448,545,N,N,N,N,519.5
0041432,18,258,18-258,18,99999,18-99999,332,4,34,05,1723,5818,73,95,N,N,N,N,338.8
0041433,13,122,13-122,13,122,13-122,45431,1,19,05,128,236,13,13,N,N,N,H,239.0
0041434,19,99999,19-99999,19,99999,19-99999,325,2,03,04,5115,49997,44,55,N,N,N,N,226.9
0041435,06,99999,06-99999,06,260,06-260,4233,1,26,04,9857,52572,90,100,N,N,N,N,31.2
0041436,55,376,55-376,17,176,17-176,325,2,17,04,14742,44632,81,93,N,N,N,P,37.2
0041437,47,314,47-314,51,545,51-545,333,1,34,04,48270,7686,393,488,N,Y,O,N,35.8
0041438,17,176,17-176,12,300,12-300,326,1,21,04,828,438,896,1135,N,N,N,N,782.9
0041439,21,99999,21-99999,47,99999,47-99999,311,3,07,05,11761,45532,157,200,Y,N,N,N,205.3
0041440,37,99999,37-99999,51,99999,51-99999,4235,4,32,04,21897,39404,156,189,N,N,N,N,17.9
0041441,36,408,36-408,53,500,53-500,336,2,37,04,60782,810,2427,2950,N,N,N,N,56.8
0041442,08,216,08-216,35,99999,35-99999,4244,1,06,05,589,611,337,449,Y,N,N,N,3784.8
0041443,36,99999,36-99999,36,99999,36-99999,332,4,34,04,271,3,6,8,N,N,N,N,722.5
0041444,48,99999,48-99999,22,99999,22-99999,322,1,28,04,6366,16908,444,607,N,N,N,N,411.4
0041445,06,348,06-348,32,332,32-332,336,1,37,14,817,8,225,270,N,N,N,N,1013.5
0041446,19,99999,19-99999,19,99999,19-99999,311,2,06,05,7985,15381,65,77,N,N,N,N,863.7
0041447,49,482,49-482,49,482,49-482,331,2,32,05,17390,11793,12,15,N,N,N,N,18.0
0041448,15,99999,15-99999,15,99999,15-99999,4247,3,17,05,35048,61334,7,7,N,N,N,P,25.2
0041449,50,99999,50-99999,25,148,25-148,331,2,33,14,662,1,205,266,N,N,N,N,343.9
0041450,39,198,39-198,39,198,39-198,4239,2,41,04,7660,43437,48,54,N,N,N,N,63.4
0041451,17,99999,17-99999,17,99999,17-99999,4245,3,02,04,6638,44544,7,7,N,N,N,N,90.6
0041452,23,99999,23-99999,06,488,06-488,332,4,40,04,745,9,2671,3256,N,N,N,N,314.7
0041453,18,258,18-258,18,258,18-258,4231,1,24,05,1494,403,32,37,N,N,N,N,244.8
0041454,18,99999,18-99999,26,99999,26-99999,5111,1,29,05,335,1108,10,12,N,N,N,N,143.0
0041455,06,41740,06-41740,06,348,06-348,335,4,35,11,78376,756,99,317,N,Y,O,N,189.8
0041456,08,99999,08-99999,08,99999,08-99999,323,2,29,05,34,1,2,2,N,N,N,N,743.1
0041457,22,12940,22-12940,22,12940,22-12940,4243,2,30,04,2870,55,7,11,N,N,N,N,145.2
0041458,18,99999,18-99999,18,99999,18-99999,4247,4,17,05,37,66,4,5,N,N,N,P,1469.0
0041459,42,430,42-430,04,536,04-536,332,2,32,04,8214,930,1856,2175,N,N,N,N,656.7
0041460,26,266,26-266,26,220,26-220,4249,1,43,05,42,1,143,170,N,N,N,N,2915.4
0041461,29,99999,29-99999,29,99999,29-99999,312,2,17,04,13587,45853,286,397,Y,N,N,P,41.1
0041462,55,99999,55-99999,27,378,27-378,4241,2,27,14,11,7,239,283,N,N,N,N,633.5
0041463,48,41700,48-41700,48,41700,48-41700,321,4,26,04,6434,13511,12,15,N,N,N,N,213.0
0041464,48,206,48-206,13,99999,13-99999,313,4,30,14,464,6,803,985,N,N,N,N,256.9
0041465,13,99999,13-99999,18,99999,18-99999,326,3,24,04,144079,15228,445,564,N,N,N,N,326.3
0041466,22,406,22-406,22,99999,22-99999,4244,2,43,05,1470,658,110,142,Y,N,N,N,846.6
0041467,13,99999,13-99999,13,99999,13-99999,4238,2,34,04,3530,665,169,188,N,N,N,N,2802.8
0041468,12,99999,12-99999,22,99999,22-99999,4238,2,36,14,213,5,338,376,N,N,N,N,758.7
0041469,42,428,42-428,46,99999,46-99999,333,3,35,14,10292,33,1177,1463,N,N,N,N,31.1
0041470,18,176,18-176,12,370,12-370,4238,4,34,14,74,1,1163,1400,N,N,N,N,72.5
0041471,49,482,49-482,13,496,13-496,4246,2,24,14,52,3,1792,2166,N,N,N,N,1924.1
0041472,18,294,18-294,21,350,21-350,4244,3,07,05,89,1147,122,135,Y,N,N,N,8258.8
0041473,06,348,06-348,32,332,32-332,4245,2,30,14,39,4,225,307,N,N,N,N,538.0
0041474,55,99999,55-99999,18,99999,18-99999,4238,1,36,14,315,37,413,515,N,N,N,N,1332.8
0041475,25,99999,25-99999,25,99999,25-99999,4246,1,40,05,61,2,10,12,N,N,N,N,27225.3
0041476,37,268,37-268,12,99999,12-99999,315,1,30,04,1360,284,545,657,N,N,N,N,59.0
0041477,16,99999,16-99999,36,408,36-408,332,2,33,14,5,1,2067,2439,N,N,N,N,250.1
0041478,18,99999,18-99999,18,99999,18-99999,325,3,20,04,4592,47138,3,5,N,N,N,N,51.2
0041479,42,99999,42-99999,42,99999,42-99999,45431,2,18,05,136,272,7,7,N,N,N,P,1094.1
0041480,27,378,27-378,17,176,17-176,4239,2,40,14,75,4,323,424,N,N,N,N,293.6
0041481,46,99999,46-99999,49,482,49-482,333,3,34,04,1640,482,760,985,N,N,N,N,214.3
0041482,15,46520,15-46520,15,46520,15-46520,311,1,07,05,180,22,5,6,N,N,N,N,400.0
0041483,08,99999,08-99999,26,99999,26-99999,4931,4,21,14,1917,1,1051,1117,N,N,N,N,15560.3
0041484,35,99999,35-99999,53,99999,53-99999,333,3,34,14,155,4,1196,1663,N,N,N,N,106.7
0041485,27,378,27-378,27,378,27-378,4233,3,24,04,20289,13701,10,12,N,N,N,N,770.8
0041486,30,99999,30-99999,41,99999,41-99999,314,2,30,14,44,1,497,700,N,N,N,N,250.1
0041487,39,99999,39-99999,39,184,39-184,332,4,32,04,51175,49204,124,149,N,N,N,N,22.1
0041488,39,212,39-212,25,148,25-148,332,4,38,14,5761,5,701,812,N,N,N,N,21.1
0041489,02,99999,02-99999,02,99999,02-99999,4244,3,01-05,02,128,24,185,204,Y,N,N,N,985.3
0041490,41,440,41-440,53,500,53-500,312,2,08,14,22,11,228,281,N,N,N,N,174.5
0041491,12,300,12-300,13,99999,13-99999,326,1,24,04,11986,8472,213,249,N,N,N,N,17.1
0041492,30,99999,30-99999,08,99999,08-99999,4239,3,41,06,18614,115809,555,830,N,N,N,N,28.5
0041493,13,99999,13-99999,13,99999,13-99999,4931,4,43,05,74302,33502,90,100,N,N,N,N,267.1
0041494,30,99999,30-99999,30,99999,30-99999,45431,4,19,05,481,1509,46,60,N,N,N,H,185.9
0041495,48,206,48-206,48,206,48-206,321,1,26,05,320,671,16,20,N,N,N,N,127.6
0041496,24,12580,24-12580,24,12580,24-12580,326,3,24,04,24601,4463,5,7,N,N,N,N,72.7
0041497,53,500,53-500,49,482,49-482,336,4,38,14,272,3,695,725,N,N,N,N,33.5
0041498,53,99999,53-99999,26,220,26-220,339,1,24,14,97,2,1940,2467,N,N,N,N,1356.5
0041499,51,99999,51-99999,19,99999,19-99999,325,2,23,04,19669,6004,748,973,N,N,N,N,79.5
0041500,06,99999,06-99999,06,260,06-260,323,1,29,04,472,125,69,77,N,N,N,N,679.2
0041501,33,00000,33-00000,33,148,33-148,45431,3,00,00,181,298,6,7,N,N,N,P,1010.6
0041502,37,99999,37-99999,37,268,37-268,313,2,30,04,8454,1930,65,74,N,N,N,N,44.4
0041503,53,440,53-440,53,440,53-440,4237,2,34,04,49,27,6,6,N,N,N,N,383.6
0041504,48,99999,48-99999,12,370,12-370,4244,1,03,04,2949,15634,1117,1595,Y,N,N,N,2118.7
0041505,29,99999,29-99999,13,496,13-496,331,1,32,04,641,531,910,1107,N,N,N,N,1217.7
0041506,37,172,37-172,37,172,37-172,4232,4,39,05,546,62,5,8,N,N,N,N,195.4
0041507,39,198,39-198,17,476,17-476,4246,4,23,04,1107,185,398,432,Y,N,N,N,312.7
0041508,26,220,26-220,26,220,26-220,4242,1,21,14,25430,57,10,16,Y,N,N,N,1277.7
0041509,47,400,47-400,47,99999,47-99999,4241,2,27,05,106,60,131,184,N,N,N,N,3661.5
0041510,12,422,12-422,12,422,12-422,45431,1,19,05,100,281,10,10,Y,N,N,H,563.1
0041511,39,212,39-212,17,176,17-176,311,2,07,05,14511,10749,248,337,Y,N,N,N,95.5
0041512,36,408,36-408,36,408,36-408,4238,3,26,05,394,164,17,22,N,N,N,N,418.6
0041513,21,178,21-178,21,178,21-178,4248,2,08,05,245,217,9,12,Y,N,N,N,414.7
0041514,36,408,36-408,36,408,36-408,4248,1,08,05,4915,467,15,20,N,N,N,N,6571.4
0041515,42,428,42-428,42,428,42-428,4238,1,39,14,23,1,16,22,N,N,N,N,12555.4
0041516,53,99999,53-99999,29,99999,29-99999,4243,1,29,14,45,10,1592,2040,N,N,N,N,925.7
0041517,26,266,26-266,26,266,26-266,45431,1,19,05,704,1357,6,8,Y,N,N,H,251.4
0041518,21,178,21-178,18,176,18-176,327,1,31,04,1810,43646,242,301,N,N,N,N,397.1
0041519,39,99999,39-99999,06,472,06-472,4238,1,24,14,30,2,1974,2280,N,N,N,N,3944.2
0041520,29,476,29-476,19,99999,19-99999,4231,2,24,05,456,45,176,219,N,N,N,N,1791.7
0041521,34,428,34-428,34,408,34-408,4248,3,08,05,7490,530,36,42,N,N,N,N,880.8
0041522,12,99999,12-99999,12,99999,12-99999,4233,4,31,05,249,226,14,17,N,N,N,N,952.6
0041523,33,148,33-148,33,99999,33-99999,4248,1,08,05,759,1013,59,64,N,N,N,N,538.2
0041524,55,99999,55-99999,55,99999,55-99999,4236,2,35,04,54,57,10,10,N,N,N,N,17869.4
0041525,39,178,39-178,13,122,13-122,311,1,05,04,88796,44398,369,454,Y,N,N,N,43.3
0041526,26,266,26-266,42,428,42-428,334,3,35,14,964,3,581,714,N,N,N,N,43.4
0041527,27,378,27-378,27,378,27-378,321,4,26,05,2235,6333,15,24,N,N,N,N,207.9
0041528,47,314,47-314,47,368,47-368,339,2,38,11,10679,25,337,367,N,N,N,N,32.4
0041529,29,99999,29-99999,48,29700,48-29700,332,3,33,04,40110,27298,961,1183,N,N,N,N,30.1
0041530,26,220,26-220,18,99999,18-99999,333,1,40,04,2266,11,170,202,N,N,N,N,851.7
0041531,21,350,21-350,26,220,26-220,323,1,29,04,163,5239,315,365,N,N,N,N,65.3
0041532,51,99999,51-99999,36,160,36-160,325,2,40,04,128997,46010,410,526,N,Y,C,N,182.7
0041533,53,99999,53-99999,18,99999,18-99999,212,2,31,04,15420,44528,1704,2115,N,N,N,N,42.0
0041534,17,176,17-176,44,148,44-148,333,1,24,14,1150,14,870,1010,N,N,N,N,749.7
0041535,13,99999,13-99999,13,99999,13-99999,4237,1,34,04,47,1,13,13,N,N,N,N,3375.3
0041536,26,220,26-220,26,220,26-220,326,2,24,04,6982,5889,11,19,N,N,N,N,141.5
0041537,12,370,12-370,12,370,12-370,4234,2,38,04,30524,6303,44,49,N,N,N,N,1128.9
0041538,29,312,29-312,29,312,29-312,327,4,31,04,2627,43428,17,22,N,N,N,N,41.3
0041539,26,266,26-266,22,406,22-406,313,3,30,04,11812,1247,934,1056,N,Y,O,N,12.7
0041540,24,12580,24-12580,24,12580,24-12580,321,2,26,05,548,6333,8,12,N,N,N,N,127.5
0041541,24,99999,24-99999,55,99999,55-99999,322,2,27,04,2598,2729,579,789,N,N,N,N,127.1
0041542,54,99999,54-99999,54,99999,54-99999,4238,3,33,04,86,12,53,84,N,N,N,N,174.3
0041543,49,482,49-482,49,482,49-482,45431,3,19,04,8999,25909,11,11,N,N,N,H,7.3
0041544,37,99999,37-99999,18,99999,18-99999,333,3,33,04,40889,8165,427,585,N,N,N,N,179.2
0041545,24,12580,24-12580,24,47900,24-47900,4244,4,06,04,417,197,40,45,N,N,N,N,33787.1
0041546,48,99999,48-99999,48,99999,48-99999,212,2,19,05,353,41565,55,61,N,N,N,N,918.6
0041547,09,408,09-408,36,408,36-408,4239,1,40,14,4906,14,69,87,N,N,N,N,2469.0
0041548,29,312,29-312,20,312,20-312,323,1,29,05,969,55,16,20,N,N,N,N,844.3
0041549,48,41700,48-41700,48,41700,48-41700,322,4,28,04,3648,9229,4,4,N,N,N,N,39.1
0041550,54,99999,54-99999,54,99999,54-99999,4241,2,43,05,777,164,5,7,N,N,N,N,64.6
0041551,47,99999,47-99999,18,99999,18-99999,313,3,30,04,28687,15596,200,264,N,N,N,N,37.2
0041552,26,220,26-220,42,99999,42-99999,323,4,29,04,3873,1889,408,519,N,N,N,N,81.6
0041553,47,99999,47-99999,42,99999,42-99999,337,2,39,04,33772,17524,546,673,N,N,N,N,33.2
0041554,48,288,48-288,42,99999,42-99999,4243,1,30,14,345,23,1357,1581,N,N,N,N,1376.2
0041555,26,266,26-266,08,216,08-216,339,3,38,14,274,9,1030,1172,N,N,N,N,248.2
0041556,55,99999,55-99999,38,99999,38-99999,4931,2,43,05,55923,33359,322,381,N,N,N,N,372.6
0041557,37,172,37-172,37,172,37-172,4233,1,31,05,1045,669,20,28,N,N,N,N,604.7
0041558,41,440,41-440,53,99999,53-99999,4238,1,40,04,1373,337,169,208,N,N,N,N,293.0
0041559,26,99999,26-99999,26,99999,26-99999,4247,4,36,04,5,1,12,12,N,N,N,N,3426.8
0041560,13,122,13-122,13,122,13-122,4238,4,34,05,58,4,7,7,N,N,N,N,133.4
0041561,06,348,06-348,06,348,06-348,4247,1,17,04,31220,59691,69,78,N,N,N,P,1456.8
0041562,25,148,25-148,36,99999,36-99999,311,4,05,04,369,122,215,273,Y,N,N,N,271.2
0041563,21,99999,21-99999,21,99999,21-99999,212,3,15,05,4552,113817,31,58,N,N,N,N,543.9
0041564,06,348,06-348,25,148,25-148,4239,3,40,11,11310,1,2589,2621,N,N,N,N,625.0
0041565,47,99999,47-99999,12,99999,12-99999,311,3,07,04,814,611,683,827,N,N,N,N,243.6
0041566,26,266,26-266,26,99999,26-99999,4232,2,39,05,1357,271,80,101,N,N,N,N,85.2
0041567,26,220,26-220,26,99999,26-99999,4239,1,41,04,3069,49111,121,161,N,N,N,N,104.4
0041568,37,268,37-268,37,268,37-268,4237,2,34,14,284,14,3,5,N,N,N,N,443.4
0041569,15,99999,15-99999,15,99999,15-99999,4242,1,40,05,148,14,62,78,N,N,N,N,16.7
0041570,06,260,06-260,32,332,32-332,4234,2,40,14,34,8,255,386,N,N,N,N,30425.0
0041571,34,408,34-408,34,408,34-408,4247,3,18,05,12814,28057,2,2,N,N,N,P,41.7
0041572,01,99999,01-99999,01,99999,01-99999,4247,3,18,05,25557,60899,9,9,N,N,N,P,158.1
0041573,06,488,06-488,32,99999,32-99999,331,4,32,04,16534,2332,181,226,N,N,N,N,68.6
0041574,39,184,39-184,21,99999,21-99999,4541,1,07,04,33,2,259,308,N,N,N,N,8337.1
0041575,26,266,26-266,26,266,26-266,4249,4,24,05,1240,633,8,8,N,N,N,N,324.0
0041576,13,122,13-122,45,273,45-273,4244,3,03,05,160,244,143,158,Y,N,N,N,1926.5
0041577,33,148,33-148,33,148,33-148,45431,4,18,05,611,1692,10,13,N,N,N,P,744.3
0041578,39,198,39-198,39,184,39-184,4235,2,26,04,9952,40705,115,133,N,N,N,N,50.0
0041579,39,212,39-212,39,178,39-178,326,4,24,05,1320,937,58,68,N,N,N,N,119.4
0041580,06,41740,06-41740,41,440,41-440,4931,2,03,04,3501,9166,943,1111,Y,N,N,N,480.8
0041581,08,216,08-216,08,216,08-216,4249,3,22,05,207,99,27,34,N,N,N,N,291.8
0041582,20,556,20-556,20,99999,20-99999,4238,1,24,04,11239,1574,86,133,N,N,N,N,461.3
0041583,47,99999,47-99999,18,294,18-294,339,4,33,05,12470,10431,293,354,N,N,N,N,32.7
0041584,09,408,09-408,09,408,09-408,325,1,24,14,442,53,36,44,N,N,N,N,375.5
0041585,13,496,13-496,37,99999,37-99999,4243,1,30,14,33,5,334,370,N,N,N,N,186.9
0041586,08,216,08-216,17,176,17-176,334,2,32,14,769,32,888,976,N,N,N,N,78.6
0041587,17,176,17-176,09,99999,09-99999,4236,2,30,14,33,2,792,912,N,N,N,N,7708.2
0041588,34,408,34-408,36,408,36-408,4236,2,35,05,25,3,35,47,N,N,N,N,946.7
0041589,53,500,53-500,39,198,39-198,332,1,36,04,644,4,2031,2459,N,N,N,N,670.0
0041590,27,378,27-378,19,99999,19-99999,4234,1,35,14,85,3,154,212,N,N,N,N,4527.3
0041591,01,99999,01-99999,18,294,18-294,4541,2,30,04,317,90,522,588,N,N,N,N,11247.8
0041592,27,378,27-378,27,378,27-378,312,3,08,05,74206,45378,49,61,N,N,N,N,126.2
0041593,39,198,39-198,04,38060,04-38060,4234,4,34,14,259,18,1673,1931,N,N,N,N,536.6
0041594,42,99999,42-99999,45,99999,45-99999,4243,1,30,14,528,45,562,688,N,N,N,N,259.9
0041595,48,12420,48-12420,06,348,06-348,551114,3,35,14,6663,2,1184,1332,N,N,N,N,388.0
0041596,05,99999,05-99999,40,538,40-538,332,1,36,04,2927,3257,206,241,N,N,N,N,203.7
0041597,17,176,17-176,24,47900,24-47900,4541,3,43,04,385,99,617,729,Y,N,N,N,80728.2
0041598,54,99999,54-99999,54,99999,54-99999,4249,2,43,05,2645,61,71,99,Y,N,N,N,482.9
0041599,36,99999,36-99999,24,12580,24-12580,322,2,27,05,26059,46017,366,454,N,N,N,N,79.7
0041600,04,38060,04-38060,08,99999,08-99999,326,2,24,04,16323,22469,554,843,N,N,N,N,21.6
0041601,13,99999,13-99999,13,99999,13-99999,45431,2,19,05,863,2302,14,14,N,N,N,H,46.3
0041602,06,348,06-348,06,348,06-348,4236,2,35,14,72,4,25,28,N,N,N,N,4434.6
0041603,18,294,18-294,39,198,39-198,323,3,29,14,527,28,170,195,N,N,N,N,1280.7
0041604,18,258,18-258,17,476,17-476,4234,4,38,14,151,16,314,370,N,N,N,N,282.8
0041605,20,99999,20-99999,48,99999,48-99999,326,1,24,04,1937,372,759,909,N,N,N,N,116.6
0041606,53,500,53-500,53,500,53-500,4236,3,35,04,6,1,19,26,N,N,N,N,448.8
0041607,36,99999,36-99999,25,148,25-148,4244,3,43,05,1710,1772,239,312,Y,N,N,N,3121.7
0041608,54,99999,54-99999,54,99999,54-99999,323,2,29,05,661,24,21,25,N,N,N,N,2672.9
0041609,39,99999,39-99999,39,99999,39-99999,332,4,32,04,20952,47618,4,4,N,N,N,N,59.7
0041610,51,99999,51-99999,54,99999,54-99999,4931,4,43,05,18489,20008,128,182,Y,N,N,N,576.4
0041611,42,99999,42-99999,51,40060,51-40060,4234,3,21,05,506,762,198,244,Y,N,N,N,950.7
0041612,25,148,25-148,25,148,25-148,4239,1,41,05,3113,25826,2,2,N,N,N,N,37.9
0041613,12,99999,12-99999,12,99999,12-99999,4233,1,31,05,1802,20590,20,25,N,N,N,N,3072.9
0041614,32,332,32-332,32,332,32-332,314,4,30,05,80,21,6,7,N,N,N,N,94.0
0041615,02,99999,02-99999,02,99999,02-99999,4237,2,43,05,395,233,62,62,N,N,N,N,484.8
0041616,39,212,39-212,36,464,36-464,334,2,35,14,447,30,410,464,N,N,N,N,425.5
0041617,26,220,26-220,36,99999,36-99999,4236,1,35,14,2585,33,463,672,N,Y,C,N,142.9
0041618,04,38060,04-38060,48,238,48-238,333,3,34,14,2608,1,340,430,N,N,N,N,101.2
0041619,39,99999,39-99999,26,266,26-266,4235,1,32,04,15853,37746,290,372,N,N,N,N,135.4
0041620,38,99999,38-99999,38,99999,38-99999,4245,1,02,04,8526,68211,124,192,N,N,N,N,861.5
0041621,49,482,49-482,49,482,49-482,4238,3,32,14,71,11,22,29,N,N,N,N,480.8
0041622,26,99999,26-99999,37,172,37-172,322,2,27,04,12371,47128,555,776,N,N,N,N,188.0
0041623,55,99999,55-99999,17,176,17-176,334,2,35,14,24212,24,148,173,N,N,N,N,54.0
0041624,44,148,44-148,44,148,44-148,4248,2,08,05,1561,1533,11,13,N,N,N,N,687.7
0041625,42,430,42-430,37,172,37-172,314,1,30,14,45,3,363,464,N,N,N,N,44.3
0041626,22,12940,22-12940,48,288,48-288,4236,4,35,14,756,9,295,336,N,N,N,N,438.1
0041627,12,99999,12-99999,12,99999,12-99999,4239,3,20,05,99,357,3,4,N,N,N,H,10260.8
0041628,05,99999,05-99999,05,99999,05-99999,4246,3,20,05,1376,2352,25,30,N,N,N,H,167.7
0041629,46,99999,46-99999,19,99999,19-99999,4237,4,33,04,54,33,6,9,N,N,N,N,730.3
0041630,48,99999,48-99999,48,99999,48-99999,4248,1,08,05,252,319,67,78,N,N,N,N,1905.9
0041631,36,104,36-104,42,430,42-430,326,2,43,14,222,14,354,488,N,N,N,N,396.5
0041632,09,99999,09-99999,09,25540,09-25540,4244,4,07,05,160,226,31,38,N,N,N,N,2479.2
0041633,47,400,47-400,21,99999,21-99999,551114,4,36,05,4107,413,156,188,N,N,N,N,156.4
0041634,19,99999,19-99999,19,99999,19-99999,4236,1,35,05,12,1,2,3,N,N,N,N,9761.2
0041635,39,184,39-184,21,178,21-178,311,1,07,14,263,55,213,264,N,N,N,N,846.6
0041636,21,178,21-178,21,178,21-178,551114,2,07,05,548,329,31,36,Y,N,N,N,302.9
0041637,40,416,40-416,40,416,40-416,212,2,11,05,1724,355500,13,17,N,N,N,N,28.7
0041638,36,408,36-408,36,408,36-408,334,3,35,14,3245,2,23,360,N,Y,C,N,96.5
0041639,06,472,06-472,06,472,06-472,323,4,29,05,3187,543,6,9,N,N,N,N,220.9
0041640,16,99999,16-99999,49,482,49-482,4238,3,34,14,55,2,257,284,N,N,N,N,9414.4
0041641,29,476,29-476,18,99999,18-99999,212,4,11,04,688,61377,220,250,N,N,N,N,69.3
0041642,17,176,17-176,17,176,17-176,4234,1,38,14,557,2,27,35,N,N,N,N,4251.7
0041643,36,408,36-408,36,408,36-408,4233,3,40,05,3310,5424,72,103,N,N,N,N,1014.3
0041644,31,99999,31-99999,46,99999,46-99999,321,2,26,05,5670,38760,73,75,N,N,N,N,235.3
0041645,17,99999,17-99999,17,99999,17-99999,4245,1,04,05,292,3565,22,28,N,N,N,N,731.7
0041646,42,99999,42-99999,42,430,42-430,311,1,07,04,67857,28048,176,211,Y,N,N,N,64.1
0041647,47,99999,47-99999,47,99999,47-99999,551114,3,32,05,20,22,12,12,N,N,N,N,672.6
0041648,36,408,36-408,42,99999,42-99999,4931,3,33,04,14,1,331,476,N,N,N,N,657.1
0041649,39,178,39-178,26,99999,26-99999,4238,3,34,14,173,3,292,351,N,N,N,N,5230.4
0041650,47,400,47-400,47,400,47-400,45431,1,19,05,853,1439,13,29,N,N,N,H,228.5
0041651,19,99999,19-99999,17,176,17-176,311,4,07,06,103867,185477,305,348,Y,N,N,N,117.7
0041652,06,260,06-260,06,260,06-260,312,2,07,05,85,553,8,11,Y,N,N,N,1100.8
0041653,32,99999,32-99999,16,99999,16-99999,4931,2,04,04,35053,30179,485,611,Y,N,N,N,89.9
0041654,04,38060,04-38060,04,38060,04-38060,321,4,26,04,202,423,16,22,N,N,N,N,149.2
0041655,40,538,40-538,48,288,48-288,333,2,34,14,575,2,414,517,N,N,N,N,116.7
0041656,37,99999,37-99999,48,206,48-206,4232,4,39,04,224,27,1091,1201,N,N,N,N,424.2
0041657,39,99999,39-99999,54,99999,54-99999,4244,4,05,14,83,15,244,311,Y,N,N,N,15362.3
0041658,34,408,34-408,06,348,06-348,326,3,24,04,59,53,2393,2760,N,N,N,N,54.8
0041659,42,99999,42-99999,42,99999,42-99999,45431,1,19,05,43,127,43,56,N,N,N,H,3324.2
0041660,26,220,26-220,26,220,26-220,336,1,36,05,10031,10246,4,4,N,N,N,N,409.2
0041661,39,99999,39-99999,26,99999,26-99999,324,2,19,04,40908,126021,69,90,N,N,N,H,219.3
0041662,35,99999,35-99999,35,99999,35-99999,4244,2,07,05,3,3,8,10,N,N,N,N,2087.2
0041663,41,440,41-440,41,99999,41-99999,339,3,38,14,387,4,114,155,N,N,N,N,400.2
0041664,12,370,12-370,12,99999,12-99999,4241,3,24,05,617,139,121,170,N,N,N,N,431.8
0041665,19,99999,19-99999,19,99999,19-99999,333,1,34,05,38955,8785,65,81,N,N,N,N,75.4
0041666,12,370,12-370,12,370,12-370,4236,2,35,04,17290,594,11,11,N,Y,O,N,179.7
0041667,12,300,12-300,12,422,12-422,324,4,31,04,12418,42452,106,133,N,N,N,N,21.9
0041668,12,99999,12-99999,29,312,29-312,334,4,38,04,5130,605,956,1183,N,N,N,N,63.3
0041669,08,99999,08-99999,35,99999,35-99999,212,4,15,04,1470,64378,120,153,N,N,N,N,239.8
0041670,44,148,44-148,37,450,37-450,326,3,24,04,14904,5874,566,686,N,N,N,N,589.2
0041671,36,408,36-408,36,408,36-408,4243,3,30,14,591,5,4,5,N,N,N,N,5699.5
0041672,36,99999,36-99999,36,408,36-408,4249,2,29,14,13,1,284,342,N,N,N,N,5071.9
0041673,25,148,25-148,25,148,25-148,212,4,12,04,440,74958,8,8,N,N,N,N,28.0
0041674,20,99999,20-99999,20,99999,20-99999,212,2,12,05,103,29681,8,8,N,N,N,N,19.5
0041675,51,99999,51-99999,51,99999,51-99999,4236,4,35,04,13,18,3,4,N,N,N,N,1045.3
0041676,42,408,42-408,06,348,06-348,335,1,35,04,4171,489,2344,2676,N,N,N,N,109.9
0041677,13,496,13-496,13,496,13-496,4233,4,33,05,344,5,9,14,N,N,N,N,80.2
0041678,39,198,39-198,39,198,39-198,327,3,31,04,134,339,7,7,N,N,N,N,331.4
0041679,12,370,12-370,12,370,12-370,4249,4,09,05,113,1,10,13,N,N,N,N,491.0
0041680,06,99999,06-99999,06,99999,06-99999,311,3,07,04,5451,2169,49,55,Y,N,N,N,1026.9
0041681,06,488,06-488,06,488,06-488,321,2,28,05,3800,4433,11,12,N,N,N,N,86.1
0041682,53,500,53-500,47,400,47-400,323,4,29,14,39,2,1957,2013,N,N,N,N,25473.3
0041683,01,99999,01-99999,18,99999,18-99999,4236,2,35,14,277,15,390,434,N,N,N,N,7334.1
0041684,41,440,41-440,37,450,37-450,333,2,34,14,33,3,2407,2987,N,N,N,N,802.9
0041685,16,99999,16-99999,06,348,06-348,4236,3,35,11,955,5,679,688,N,Y,O,N,660.4
0041686,18,99999,18-99999,45,99999,45-99999,325,4,23,04,5125,651,419,530,N,N,N,P,65.3
0041687,28,99999,28-99999,48,13140,48-13140,325,2,22,06,13638,177353,333,375,N,N,N,H,19.7
0041688,39,198,39-198,39,198,39-198,325,1,24,04,38000,38000,11,13,N,N,N,N,245.4
0041689,53,500,53-500,53,500,53-500,45431,4,19,05,671,761,24,35,N,N,N,H,520.4
0041690,06,99999,06-99999,48,288,48-288,4245,3,03,04,50271,49285,1653,2029,N,Y,O,N,43.5
0041691,02,99999,02-99999,02,99999,02-99999,4235,2,32,04,22,7,40,40,N,N,N,N,99.5
0041692,09,99999,09-99999,17,176,17-176,331,4,32,14,49,5,814,945,N,N,N,N,168.3
0041693,23,99999,23-99999,25,148,25-148,321,1,41,05,64,3227,187,227,N,N,N,N,87.6
0041694,42,99999,42-99999,39,99999,39-99999,335,2,35,04,1729,340,251,313,N,N,N,N,294.8
0041695,49,482,49-482,12,99999,12-99999,333,2,33,14,794,19,1719,2185,N,N,N,N,189.7
